cultivo_id,tipo_suelo_id,temperatura,humedad,ph,nitrogeno,fosforo,potasio,materia_organica,conductividad_electrica,fertilizante_codigo,cantidad_kg
11.0,6.0,5.0,25.72,7.2,14.14,44.42,149.21,0.801,1.709,UREA-46,249.6
2.0,5.0,13.1,53.22,5.53,30.61,32.21,216.85,1.059,2.55,SA-21,298.8
4.0,1.0,15.29,40.65,5.17,41.47,49.51,175.81,1.889,11.015,UREA-46,165.4
8.0,4.0,26.95,54.14,6.08,52.03,53.19,265.03,4.719,1.287,UREA-46,100.7
1.0,2.0,16.58,38.13,7.3,33.77,8.42,228.12,3.784,2.271,NPK-12-24-12,292.6
2.0,8.0,8.64,84.7,5.84,42.88,53.42,274.72,2.184,0.674,UREA-46,249.1
4.0,6.0,28.21,80.21,5.45,30.29,9.74,220.79,4.042,1.584,DAP-18-46,176.1
1.0,8.0,12.9,57.82,5.52,60.94,31.15,170.14,1.445,0.579,DAP-18-46,205.1
7.0,4.0,21.11,76.78,6.73,49.93,38.23,150.01,1.175,0.683,DAP-18-46,219.0
3.0,7.0,12.44,42.83,5.36,51.72,18.04,213.95,0.969,4.008,HUMUS-ORG,3592.1
3.0,3.0,20.79,41.6,7.45,44.81,21.4,239.15,1.121,1.405,NPK-15-15-15,306.0
11.0,7.0,10.51,64.07,6.59,19.08,14.37,30.0,1.478,0.557,NPK-15-15-15,336.8
4.0,2.0,30.78,69.33,5.76,12.79,18.06,195.47,0.575,0.688,UREA-46,133.6
1.0,7.0,10.7,49.99,6.69,89.39,42.01,188.11,1.032,4.307,DAP-18-46,160.2
2.0,1.0,18.67,46.19,7.25,19.01,25.67,230.19,0.985,1.918,UREA-46,192.7
3.0,3.0,23.63,49.17,6.58,29.42,1.0,205.84,3.922,0.887,DAP-18-46,201.8
12.0,5.0,5.75,73.01,5.52,103.21,6.37,138.47,8.34,6.155,DAP-18-46,130.3
7.0,5.0,9.92,43.11,5.9,78.32,43.12,202.49,1.044,0.265,KNO3-13-46,125.1
9.0,7.0,19.33,78.41,7.73,24.14,82.38,132.66,4.255,0.95,HUMUS-ORG,4264.9
4.0,4.0,12.89,84.64,6.96,34.48,30.49,172.41,0.651,4.563,SA-21,272.5
4.0,7.0,18.44,85.75,5.79,106.63,23.93,108.18,7.969,0.307,DAP-18-46,206.1
1.0,7.0,14.53,45.48,6.75,135.08,70.43,168.34,0.734,2.595,DAP-18-46,123.9
9.0,1.0,25.82,61.0,5.55,20.33,14.73,187.24,2.088,0.203,DAP-18-46,112.1
2.0,4.0,18.06,72.61,5.96,38.05,13.64,273.67,8.528,0.436,NPK-15-15-15,167.8
11.0,6.0,16.73,58.39,5.91,12.31,80.62,42.72,6.222,1.697,UREA-46,192.7
9.0,1.0,22.86,70.33,4.61,96.24,26.2,169.61,1.218,4.259,HUMUS-ORG,4861.7
7.0,5.0,20.11,92.63,7.04,50.36,15.92,214.38,0.585,1.897,DAP-18-46,137.8
7.0,4.0,14.93,65.75,6.59,61.98,19.57,294.12,0.559,0.296,DAP-18-46,182.8
7.0,2.0,21.47,53.17,4.43,16.49,32.31,276.64,1.122,1.357,HUMUS-ORG,4716.2
2.0,7.0,21.06,79.27,7.36,118.74,6.37,30.0,2.223,1.172,KCL-60,160.1
4.0,7.0,23.98,95.0,6.15,22.56,21.77,245.68,0.535,0.867,DAP-18-46,223.1
4.0,7.0,8.04,66.6,8.39,200.0,30.58,335.34,1.594,2.515,DAP-18-46,174.2
3.0,3.0,13.51,63.66,5.95,22.1,15.79,317.21,0.573,1.439,NPK-15-15-15,252.9
8.0,5.0,29.21,64.93,6.83,57.28,63.44,139.86,3.342,0.15,UREA-46,161.6
12.0,6.0,19.72,64.32,6.29,43.79,23.29,231.62,1.249,3.479,DAP-18-46,164.4
8.0,2.0,24.33,58.98,5.34,53.78,6.73,154.48,0.556,0.357,HUMUS-ORG,3609.1
4.0,1.0,8.08,65.18,7.23,32.91,62.3,253.07,1.312,0.1,UREA-46,229.8
12.0,8.0,16.18,48.63,7.31,95.31,6.13,167.7,1.734,0.1,DAP-18-46,234.7
2.0,8.0,13.52,49.77,7.31,27.23,9.73,304.4,3.738,1.72,DAP-18-46,120.3
11.0,5.0,20.65,45.08,4.99,184.21,5.28,373.55,1.204,0.268,HUMUS-ORG,4211.3
4.0,1.0,17.49,63.06,8.5,30.52,31.97,232.84,3.96,1.558,UREA-46,170.9
4.0,4.0,13.47,89.03,6.83,44.89,102.11,254.41,3.552,5.915,SA-21,157.9
1.0,7.0,12.62,80.38,6.44,34.67,5.95,195.36,2.311,0.478,DAP-18-46,198.7
7.0,7.0,24.26,85.82,4.0,132.96,22.12,282.77,0.951,7.09,HUMUS-ORG,3390.8
10.0,5.0,13.16,69.99,6.34,66.63,4.78,205.55,1.129,1.291,DAP-18-46,139.7
4.0,8.0,12.74,69.36,6.74,18.13,26.15,30.0,1.346,0.656,UREA-46,104.3
12.0,7.0,18.08,95.0,6.88,17.9,10.89,157.4,0.996,1.22,DAP-18-46,226.4
3.0,8.0,22.19,67.81,6.5,23.87,7.9,299.9,2.961,0.546,DAP-18-46,192.7
11.0,5.0,23.83,85.74,5.26,19.21,13.68,245.11,3.643,0.175,DAP-18-46,140.4
11.0,2.0,12.55,46.22,5.91,19.3,37.18,36.62,0.826,2.43,KCL-60,256.8
4.0,4.0,14.11,61.85,6.8,107.04,7.75,165.26,1.66,1.108,SA-21,160.7
8.0,7.0,14.78,78.94,6.48,24.92,28.09,204.9,3.377,5.822,UREA-46,126.6
3.0,5.0,10.39,67.9,7.56,130.42,112.57,171.82,0.59,2.055,DAP-18-46,196.4
6.0,2.0,11.43,65.39,5.89,53.81,6.8,139.11,2.248,1.024,NPK-10-26-26,126.2
2.0,1.0,14.69,46.49,7.7,38.65,24.27,218.85,0.544,1.155,UREA-46,194.4
9.0,6.0,25.47,73.4,4.68,30.54,11.82,149.66,0.597,0.245,HUMUS-ORG,2375.3
4.0,7.0,22.57,87.19,6.17,200.0,4.49,68.24,1.994,3.814,KCL-60,212.0
2.0,7.0,21.82,58.59,5.87,41.96,19.46,153.16,6.349,2.345,DAP-18-46,135.2
9.0,8.0,11.59,57.05,7.81,13.46,28.86,231.7,3.453,0.766,UREA-46,162.1
2.0,7.0,9.12,88.84,6.17,60.78,101.0,291.92,0.567,2.619,KNO3-13-46,67.7
10.0,8.0,21.26,64.51,5.89,19.79,77.73,155.6,0.697,0.506,UREA-46,113.2
9.0,8.0,23.14,68.49,8.23,45.15,22.79,259.21,4.54,2.315,DAP-18-46,128.7
8.0,2.0,7.17,70.19,6.59,102.19,51.75,126.79,1.153,0.515,NPK-15-15-15,380.0
5.0,6.0,21.97,34.87,4.77,7.64,42.16,230.13,0.91,0.234,UREA-46,169.6
3.0,3.0,5.0,69.27,6.81,12.62,48.8,198.24,0.512,2.075,UREA-46,107.7
6.0,1.0,11.77,86.08,6.94,101.2,62.03,218.36,2.626,0.1,KNO3-13-46,58.7
9.0,2.0,26.08,29.41,6.81,15.03,16.49,173.03,5.723,1.119,NPK-12-24-12,273.4
4.0,8.0,17.94,75.4,5.22,16.34,43.19,218.08,4.998,0.486,UREA-46,169.9
3.0,8.0,11.79,70.06,5.52,85.92,7.77,85.24,7.04,1.051,DAP-18-46,197.0
12.0,6.0,14.6,53.54,6.32,37.69,17.77,262.23,0.604,0.648,DAP-18-46,202.3
7.0,1.0,18.56,61.72,7.33,42.76,23.84,241.34,6.008,0.496,DAP-18-46,152.2
5.0,7.0,17.42,71.3,6.15,38.97,43.26,258.74,3.064,1.673,UREA-46,249.7
4.0,3.0,15.51,58.3,5.26,53.96,50.97,30.0,6.597,1.264,KCL-60,141.7
5.0,2.0,10.76,66.88,5.09,33.49,71.82,266.55,1.59,1.859,NPK-15-15-15,228.6
2.0,8.0,14.25,32.51,5.47,6.73,26.31,215.22,7.69,0.79,UREA-46,103.8
4.0,3.0,26.01,51.01,6.78,31.09,74.1,200.43,1.103,0.632,UREA-46,231.2
3.0,6.0,27.91,62.84,5.37,110.64,22.19,327.81,5.92,2.111,DAP-18-46,189.5
7.0,5.0,20.4,81.84,6.13,50.3,100.64,222.81,2.892,3.322,UREA-46,224.7
9.0,3.0,16.33,79.87,5.83,46.87,25.96,160.19,1.036,1.239,DAP-18-46,111.2
9.0,4.0,16.96,60.1,5.91,22.3,33.01,80.87,3.858,0.435,UREA-46,234.5
5.0,8.0,7.8,69.92,6.43,22.76,15.3,166.32,7.504,1.634,DAP-18-46,175.9
5.0,7.0,10.53,63.42,5.93,41.18,75.16,92.41,2.14,3.762,UREA-46,162.9
12.0,1.0,17.06,42.79,5.63,43.33,24.03,162.59,6.869,1.25,DAP-18-46,209.4
6.0,1.0,17.99,65.32,4.5,22.89,9.61,93.26,0.773,3.144,DAP-18-46,155.8
1.0,3.0,11.41,69.69,6.05,47.56,17.78,209.37,1.989,2.982,UREA-46,230.4
12.0,5.0,26.36,35.39,5.83,26.71,13.21,279.89,2.776,0.34,DAP-18-46,164.2
6.0,6.0,15.77,65.52,6.82,105.54,1.0,197.24,1.82,2.708,DAP-18-46,157.1
7.0,4.0,17.09,74.59,5.08,19.81,29.75,80.7,2.441,0.748,UREA-46,127.3
7.0,7.0,18.59,50.82,5.49,33.34,2.43,162.38,0.561,2.61,HUMUS-ORG,4748.7
5.0,2.0,7.46,70.6,4.0,21.09,37.28,272.46,2.226,0.946,NPK-15-15-15,274.4
6.0,7.0,17.96,20.31,7.93,61.11,11.47,81.67,2.423,0.906,MAP-12-61,169.0
12.0,2.0,19.81,75.33,6.27,143.83,9.63,131.31,10.76,0.811,NPK-15-15-15,203.0
12.0,6.0,9.93,84.49,5.92,28.75,14.08,162.19,4.088,0.682,DAP-18-46,232.0
10.0,7.0,15.77,71.58,5.8,48.57,34.58,244.98,2.009,1.274,HUMUS-ORG,2606.2
3.0,1.0,19.45,41.2,6.88,35.33,41.42,156.55,2.36,1.361,NPK-15-15-15,308.1
3.0,5.0,20.37,59.18,6.6,12.2,17.26,225.06,4.189,1.479,UREA-46,102.7
9.0,5.0,9.54,64.29,6.52,16.12,41.76,227.82,4.594,1.035,UREA-46,159.5
12.0,1.0,5.0,82.93,5.14,29.97,75.08,221.68,1.291,1.177,HUMUS-ORG,4914.2
5.0,6.0,18.24,42.63,5.21,95.96,126.4,209.23,5.398,1.811,KNO3-13-46,54.4
2.0,1.0,12.75,36.62,4.62,74.75,8.16,253.02,7.279,0.352,UREA-46,249.2
3.0,2.0,14.05,71.25,4.88,74.32,27.74,134.42,0.516,1.86,HUMUS-ORG,3456.8
5.0,3.0,14.6,70.5,6.21,107.3,10.5,254.06,1.286,3.475,DAP-18-46,107.1
11.0,4.0,20.99,73.2,6.21,17.33,24.8,183.62,3.861,2.443,UREA-46,244.5
2.0,7.0,11.61,54.89,5.71,165.42,6.34,163.29,1.299,0.145,DAP-18-46,176.2
11.0,2.0,16.31,77.66,7.11,53.67,8.28,189.04,1.26,3.592,KCL-60,290.0
11.0,5.0,13.16,79.12,6.93,24.62,34.94,269.59,0.959,0.145,UREA-46,186.3
3.0,3.0,16.49,87.82,4.61,18.59,26.3,30.0,8.134,1.389,NPK-15-15-15,301.4
1.0,3.0,16.65,82.78,8.5,20.32,34.88,150.16,1.298,1.467,UREA-46,204.4
3.0,4.0,19.26,88.83,6.53,93.72,4.58,164.51,1.959,3.31,DAP-18-46,170.1
4.0,2.0,22.42,59.62,7.45,19.02,83.83,214.73,0.734,1.018,UREA-46,235.2
6.0,1.0,17.47,61.33,5.07,61.29,14.02,81.85,2.145,2.012,DAP-18-46,244.2
11.0,3.0,12.15,78.64,5.8,15.43,16.81,157.1,3.885,5.373,UREA-46,189.9
3.0,1.0,10.77,44.24,7.27,34.29,16.26,162.59,4.348,0.179,NPK-15-15-15,331.1
9.0,1.0,9.14,73.01,6.78,55.63,10.56,131.47,2.314,3.616,DAP-18-46,106.5
4.0,4.0,7.22,95.0,5.72,105.61,38.52,47.19,3.922,2.224,KCL-60,284.0
8.0,8.0,23.61,40.12,7.77,23.99,14.93,155.34,4.515,1.02,MAP-12-61,96.5
8.0,4.0,15.5,89.67,6.26,30.7,44.91,111.74,1.086,0.104,UREA-46,175.4
7.0,4.0,19.06,53.12,6.31,13.14,79.94,278.6,2.21,1.384,UREA-46,201.7
10.0,6.0,20.5,91.56,5.58,60.8,100.58,101.21,0.661,2.248,UREA-46,242.3
10.0,4.0,22.97,61.69,7.23,29.69,27.64,216.97,1.514,1.004,NPK-15-15-15,376.4
6.0,8.0,23.78,69.53,7.06,15.63,29.14,159.49,6.084,1.531,UREA-46,136.5
3.0,5.0,26.64,47.56,6.64,97.8,9.65,310.46,2.364,1.213,DAP-18-46,159.5
9.0,3.0,20.86,41.72,5.83,169.71,11.34,318.53,0.592,0.382,DAP-18-46,235.8
2.0,6.0,21.77,69.65,6.2,23.07,12.57,102.69,0.603,0.1,DAP-18-46,191.2
5.0,8.0,24.49,60.27,5.53,181.77,70.24,353.86,6.288,1.516,KNO3-13-46,103.7
9.0,1.0,20.77,59.19,8.33,17.36,8.69,53.56,4.266,0.498,NPK-15-15-15,195.5
6.0,2.0,12.44,70.07,7.71,12.7,47.17,86.13,1.18,2.726,UREA-46,228.8
3.0,2.0,11.73,47.06,6.66,27.84,25.71,132.59,1.723,2.691,SA-21,226.3
4.0,4.0,20.23,82.89,6.75,36.51,21.73,245.92,2.752,3.793,SA-21,275.6
8.0,2.0,7.52,81.05,5.42,20.8,38.38,218.17,1.941,0.23,NPK-15-15-15,364.0
11.0,3.0,24.77,94.28,4.6,29.6,48.42,249.38,3.964,0.233,UREA-46,114.9
4.0,5.0,20.94,81.38,4.74,26.61,32.16,247.03,1.403,0.474,HUMUS-ORG,2071.1
5.0,6.0,16.03,66.99,7.56,32.22,14.83,191.35,1.477,0.436,MAP-12-61,107.9
12.0,3.0,22.22,82.9,6.22,41.64,59.79,102.01,0.826,2.135,KNO3-13-46,109.6
5.0,7.0,21.8,43.78,5.6,80.93,17.15,184.14,10.441,0.496,DAP-18-46,166.2
7.0,7.0,19.14,83.59,5.4,126.01,21.16,74.67,1.289,1.381,KCL-60,286.0
10.0,1.0,25.71,62.19,4.81,171.57,15.19,137.38,7.365,1.076,DAP-18-46,100.4
3.0,7.0,16.79,48.13,5.93,39.69,28.62,200.01,1.422,2.586,DAP-18-46,184.9
12.0,3.0,12.35,40.01,5.01,114.2,28.39,146.33,0.593,0.859,HUMUS-ORG,2352.7
12.0,8.0,20.34,84.35,5.47,131.99,30.79,35.42,6.774,1.288,KCL-60,241.3
3.0,7.0,22.41,48.65,6.23,61.51,9.87,236.55,1.802,2.479,DAP-18-46,189.3
10.0,4.0,18.4,79.13,5.67,12.97,4.66,243.75,2.08,2.8,DAP-18-46,191.4
10.0,4.0,23.08,55.71,5.65,19.21,34.79,93.51,0.739,0.239,NPK-15-15-15,277.2
1.0,8.0,19.72,61.95,6.52,36.74,15.69,244.85,1.376,0.933,DAP-18-46,232.2
5.0,4.0,25.49,80.4,6.29,54.39,7.32,143.6,3.238,1.304,DAP-18-46,226.5
7.0,2.0,14.07,83.49,5.98,22.21,16.01,162.16,0.792,2.272,NPK-15-15-15,370.3
6.0,4.0,21.84,76.79,6.54,29.84,63.29,188.33,0.777,0.1,NPK-10-26-26,246.0
2.0,2.0,23.02,70.94,4.0,34.29,58.58,213.73,0.941,1.768,HUMUS-ORG,4925.3
3.0,4.0,25.39,66.85,6.59,102.95,21.93,148.95,1.377,0.657,DAP-18-46,206.5
12.0,2.0,16.52,49.57,8.16,55.67,60.76,33.53,1.639,0.1,KCL-60,215.9
10.0,3.0,23.51,85.5,7.74,127.64,9.96,133.44,3.718,0.654,MAP-12-61,178.9
7.0,6.0,11.98,58.17,4.73,108.03,21.66,48.68,0.868,1.237,KCL-60,111.2
3.0,4.0,29.88,69.02,6.15,30.51,17.87,311.0,2.292,2.156,DAP-18-46,123.6
9.0,1.0,17.82,51.03,5.5,72.01,9.12,293.43,3.385,3.741,DAP-18-46,161.3
4.0,6.0,15.32,80.34,7.61,6.52,10.34,263.75,1.632,1.042,UREA-46,235.8
2.0,8.0,12.32,60.43,5.16,24.76,63.67,248.59,1.733,0.1,UREA-46,239.6
7.0,3.0,21.4,82.4,6.49,21.3,17.21,196.41,5.559,0.147,DAP-18-46,150.1
6.0,1.0,26.74,56.63,7.28,35.06,20.21,233.83,4.355,0.924,DAP-18-46,102.9
2.0,1.0,16.56,61.44,5.96,38.53,99.35,381.61,3.297,0.115,UREA-46,222.3
1.0,4.0,22.62,56.52,5.85,10.29,16.35,30.0,2.461,0.482,UREA-46,178.5
5.0,4.0,23.55,55.74,4.41,130.45,47.27,115.43,3.222,5.931,DAP-18-46,194.0
7.0,1.0,11.88,70.06,6.64,18.35,11.31,43.95,1.383,1.171,NPK-15-15-15,388.4
8.0,8.0,16.94,29.86,6.11,48.29,150.0,65.84,0.512,1.391,KCL-60,189.4
6.0,2.0,10.22,68.17,6.48,30.16,75.6,30.0,1.362,0.581,KCL-60,103.0
5.0,6.0,23.71,88.4,7.88,13.29,54.5,187.52,1.0,0.652,UREA-46,149.7
1.0,7.0,19.74,85.55,5.53,34.27,36.06,126.45,7.198,2.585,UREA-46,195.7
10.0,3.0,12.62,69.88,5.54,49.13,75.73,126.16,3.419,0.214,UREA-46,175.3
12.0,3.0,20.55,59.21,4.81,65.89,42.58,227.76,3.396,1.384,KNO3-13-46,102.5
6.0,3.0,23.34,75.6,6.19,31.15,15.23,190.24,1.074,0.1,KNO3-13-46,87.3
8.0,6.0,20.35,75.53,6.38,53.27,15.45,134.07,2.065,3.759,DAP-18-46,218.4
11.0,1.0,18.6,57.29,5.05,50.54,48.94,84.91,2.408,1.588,UREA-46,130.4
5.0,1.0,25.26,91.86,5.36,64.73,11.15,237.88,7.083,0.613,UREA-46,214.1
12.0,4.0,26.17,85.15,6.14,92.36,13.85,265.6,1.131,0.499,DAP-18-46,164.1
8.0,2.0,19.29,71.66,4.93,52.03,17.66,61.86,5.626,0.107,KCL-60,173.7
5.0,4.0,19.35,61.79,7.24,52.82,9.38,199.99,1.2,2.524,DAP-18-46,115.9
11.0,5.0,25.72,65.26,6.34,53.9,51.75,333.84,0.797,1.855,DAP-18-46,248.9
7.0,5.0,17.98,58.37,7.59,65.55,22.3,242.07,1.473,3.825,DAP-18-46,233.1
7.0,1.0,23.1,39.4,7.83,66.25,4.64,116.7,0.921,0.117,MAP-12-61,144.1
3.0,5.0,22.3,75.28,7.29,26.97,127.47,132.6,1.352,5.553,UREA-46,248.2
12.0,2.0,20.14,95.0,6.07,28.06,55.62,181.12,1.527,1.888,NPK-15-15-15,270.7
7.0,6.0,21.13,65.09,5.23,110.34,11.29,159.21,6.256,0.506,DAP-18-46,138.8
5.0,1.0,15.78,70.67,6.38,13.92,54.51,224.15,2.197,1.795,UREA-46,105.1
2.0,4.0,17.71,55.9,6.47,23.43,24.53,149.34,2.14,2.334,NPK-15-15-15,168.4
5.0,3.0,21.87,66.34,6.57,25.32,51.43,63.15,3.389,0.199,UREA-46,241.6
6.0,4.0,19.25,95.0,6.69,76.04,13.02,224.74,3.427,0.554,NPK-10-26-26,226.6
5.0,7.0,18.22,40.04,6.78,17.45,36.41,183.13,15.0,3.055,UREA-46,214.0
5.0,8.0,18.2,57.41,6.47,27.85,28.09,184.89,2.508,2.808,UREA-46,148.0
8.0,1.0,7.32,60.72,7.43,36.36,26.25,93.19,2.864,0.214,DAP-18-46,138.0
8.0,5.0,17.66,63.31,5.75,33.85,64.09,259.37,6.969,0.6,UREA-46,110.9
8.0,1.0,17.4,84.53,7.31,24.64,13.2,174.83,0.525,2.288,DAP-18-46,108.6
12.0,2.0,26.46,83.73,6.09,41.84,7.87,111.01,2.343,0.265,NPK-15-15-15,283.8
9.0,8.0,14.29,68.72,7.4,21.54,25.23,141.38,2.305,2.395,UREA-46,224.9
10.0,3.0,24.66,54.02,6.82,124.4,11.3,115.97,3.525,0.291,DAP-18-46,245.8
12.0,4.0,19.36,45.37,7.65,34.47,43.42,195.79,3.398,1.714,UREA-46,133.6
4.0,3.0,28.68,75.01,5.65,51.0,10.4,162.33,5.527,1.323,DAP-18-46,241.7
2.0,2.0,17.83,64.42,6.28,30.31,14.91,160.07,0.665,0.513,UREA-46,146.0
11.0,8.0,20.0,64.24,6.54,25.32,97.89,297.06,6.871,0.265,UREA-46,120.9
11.0,7.0,18.99,56.99,5.77,29.46,25.11,140.92,5.683,0.154,DAP-18-46,178.7
8.0,8.0,21.69,61.79,5.04,12.32,92.33,67.17,2.009,0.437,UREA-46,221.6
5.0,1.0,22.93,94.85,6.01,51.93,14.15,177.04,4.136,3.214,UREA-46,223.0
2.0,8.0,8.38,68.8,6.57,71.99,45.88,171.08,7.017,0.597,DAP-18-46,133.7
1.0,4.0,23.17,31.98,6.56,29.5,124.36,124.47,4.418,0.235,NPK-15-15-15,383.3
11.0,2.0,26.7,88.66,5.16,65.81,27.87,125.3,3.533,1.193,KCL-60,118.1
5.0,5.0,17.81,53.28,6.94,7.18,9.13,219.62,4.246,2.268,DAP-18-46,154.2
3.0,7.0,11.42,42.99,6.67,20.28,10.48,30.0,1.825,1.051,DAP-18-46,222.2
8.0,1.0,17.41,66.33,5.94,16.45,79.49,284.12,5.698,6.815,UREA-46,191.6
3.0,5.0,13.21,78.64,6.66,23.67,5.45,68.86,8.897,1.796,DAP-18-46,179.6
5.0,7.0,18.75,73.18,5.67,102.54,1.72,193.79,1.331,0.55,DAP-18-46,132.9
3.0,5.0,10.8,41.54,7.02,56.08,6.82,137.65,5.952,0.586,DAP-18-46,137.2
5.0,1.0,25.68,95.0,5.94,21.66,11.76,365.36,1.476,3.278,UREA-46,200.5
4.0,6.0,15.45,53.05,7.15,22.12,73.05,137.26,1.268,0.254,UREA-46,230.4
6.0,7.0,20.54,90.82,6.58,26.77,26.31,154.63,0.725,0.84,DAP-18-46,116.4
1.0,3.0,23.21,65.87,6.24,23.93,19.95,189.09,2.566,4.857,UREA-46,233.9
5.0,3.0,20.57,37.53,6.76,65.51,15.71,145.02,3.884,0.239,DAP-18-46,133.4
1.0,5.0,11.34,71.32,5.55,24.46,27.71,167.01,5.802,0.991,DAP-18-46,153.9
3.0,7.0,19.95,34.42,5.65,23.33,21.7,147.61,2.326,1.029,DAP-18-46,145.1
2.0,8.0,23.39,59.76,5.73,82.74,37.93,275.0,3.932,1.911,DAP-18-46,198.9
2.0,6.0,8.49,73.96,7.44,28.27,6.2,135.59,8.871,1.204,DAP-18-46,176.0
11.0,4.0,15.7,34.28,6.71,122.0,30.02,120.97,4.278,1.941,DAP-18-46,242.8
1.0,4.0,23.68,61.86,6.15,20.92,12.02,248.46,0.799,1.023,NPK-15-15-15,266.7
4.0,1.0,14.83,86.35,5.57,28.12,8.02,221.57,0.766,5.348,DAP-18-46,122.1
8.0,8.0,18.6,58.25,4.91,52.36,29.95,200.15,2.284,1.011,DAP-18-46,193.2
5.0,5.0,18.43,24.84,6.36,45.6,15.06,207.24,5.369,2.416,DAP-18-46,233.2
6.0,8.0,29.75,73.82,4.41,47.82,7.3,142.65,0.828,0.583,HUMUS-ORG,4556.0
1.0,8.0,19.64,62.8,6.98,11.95,10.93,59.84,1.212,0.535,NPK-15-15-15,327.2
6.0,6.0,22.07,63.53,5.05,53.61,45.95,169.4,1.124,2.353,HUMUS-ORG,2555.7
3.0,4.0,13.11,69.18,6.36,57.27,13.72,265.44,1.867,1.146,DAP-18-46,205.5
11.0,7.0,10.45,36.89,6.9,65.3,18.28,30.0,5.6,0.1,KCL-60,242.1
1.0,5.0,18.21,52.04,6.61,50.75,17.32,218.49,2.734,0.829,DAP-18-46,187.6
3.0,6.0,19.82,66.64,6.59,12.62,12.71,199.77,0.933,4.924,UREA-46,147.9
5.0,2.0,20.13,45.86,5.07,46.34,23.92,276.87,5.888,1.652,NPK-15-15-15,201.4
3.0,1.0,16.56,68.14,5.54,48.57,13.61,277.51,3.576,0.368,NPK-15-15-15,328.0
12.0,4.0,12.68,51.08,5.93,38.18,52.09,63.91,2.133,0.511,KCL-60,202.1
1.0,7.0,12.94,70.51,5.5,200.0,45.74,30.86,1.25,2.186,KCL-60,176.1
2.0,1.0,13.06,59.89,5.7,89.21,40.56,59.94,2.003,1.936,KCL-60,180.3
9.0,6.0,16.43,33.52,6.72,116.37,4.25,320.75,3.35,1.396,DAP-18-46,247.7
9.0,5.0,13.94,78.14,6.56,67.85,12.95,190.9,1.274,1.901,DAP-18-46,185.5
6.0,8.0,12.84,94.1,6.15,100.83,52.58,175.02,3.029,2.028,DAP-18-46,144.1
1.0,8.0,18.12,67.39,7.33,10.59,10.39,187.28,1.431,1.177,UREA-46,235.0
1.0,1.0,18.45,61.8,4.0,59.89,14.21,45.91,1.11,1.507,KCL-60,105.6
5.0,1.0,9.96,66.75,6.18,109.85,150.0,286.99,2.436,1.842,KNO3-13-46,91.9
1.0,3.0,14.54,89.48,5.06,10.18,37.77,282.08,1.236,0.41,UREA-46,224.5
12.0,2.0,25.14,39.63,7.38,24.06,24.96,317.68,2.298,1.944,NPK-15-15-15,269.1
4.0,2.0,14.73,61.7,5.27,33.74,29.55,245.33,1.471,0.553,HUMUS-ORG,3088.2
7.0,6.0,13.18,94.78,5.97,19.37,43.51,154.67,4.228,2.891,UREA-46,163.1
7.0,4.0,18.28,52.41,4.81,68.7,62.88,125.16,2.307,0.178,DAP-18-46,197.7
12.0,2.0,22.77,65.53,6.44,38.53,4.07,170.07,2.773,1.772,NPK-15-15-15,267.1
5.0,3.0,12.99,63.87,7.14,144.47,16.48,275.4,6.893,1.48,DAP-18-46,121.8
8.0,4.0,25.83,83.16,5.98,132.45,10.25,247.71,0.689,0.1,DAP-18-46,115.3
9.0,5.0,9.22,69.39,6.05,63.13,28.1,117.27,1.548,2.389,DAP-18-46,187.9
5.0,7.0,14.72,95.0,6.47,66.26,20.66,147.32,2.044,0.117,DAP-18-46,207.9
11.0,3.0,7.15,62.49,6.75,11.72,31.96,232.82,2.182,0.14,UREA-46,212.0
12.0,5.0,13.95,86.55,6.28,52.45,35.68,195.41,2.852,3.575,DAP-18-46,187.3
1.0,2.0,19.54,75.51,6.08,17.12,34.26,161.49,6.724,1.725,NPK-12-24-12,148.5
7.0,5.0,22.94,70.46,5.63,128.46,7.63,76.1,2.726,1.389,KCL-60,158.4
12.0,3.0,16.82,78.65,7.78,50.65,11.68,99.32,1.171,0.919,MAP-12-61,148.6
10.0,5.0,14.55,88.03,7.5,49.21,23.23,200.51,2.589,2.413,DAP-18-46,247.1
9.0,3.0,14.97,66.44,7.13,63.86,17.88,303.69,2.164,2.433,DAP-18-46,144.4
9.0,3.0,26.58,67.49,7.72,184.47,77.0,326.8,0.94,0.727,KNO3-13-46,108.5
2.0,5.0,26.36,80.86,7.68,13.65,8.88,54.64,6.691,1.323,NPK-15-15-15,202.5
9.0,2.0,17.18,79.12,5.23,40.7,14.72,257.4,1.304,2.334,HUMUS-ORG,4563.6
11.0,8.0,15.03,49.58,5.91,12.05,53.58,40.14,1.978,2.829,UREA-46,150.7
4.0,7.0,21.26,95.0,5.17,45.24,19.75,251.0,2.293,0.809,DAP-18-46,218.4
1.0,6.0,21.95,57.45,7.62,56.11,35.89,198.57,3.699,0.129,DAP-18-46,156.3
11.0,3.0,30.86,70.6,5.81,111.01,20.01,175.68,4.684,2.723,DAP-18-46,102.3
9.0,1.0,22.23,78.17,6.12,140.39,25.73,153.05,0.728,0.809,DAP-18-46,156.4
3.0,2.0,11.98,53.02,6.61,105.37,20.29,140.65,4.932,5.336,SA-21,219.8
9.0,2.0,26.22,74.09,8.13,56.74,90.37,121.69,2.624,1.0,NPK-12-24-12,239.6
2.0,7.0,9.29,47.35,5.97,98.72,30.16,187.71,0.51,0.33,DAP-18-46,174.4
